what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1329860098752
started,bundle,org.jboss.ide.eclipse.as.core,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.core",1329860098752
started,bundle,org.jboss.ide.eclipse.as.management.as7,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.management.as7",1329860098752
started,bundle,org.jboss.ide.eclipse.as.management.as71,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.management.as71",1329860098752
started,bundle,org.jboss.ide.eclipse.as.ui,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.ui",1329860098752
started,bundle,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central",1329860098752
started,bundle,org.jboss.tools.common,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common",1329860098752
started,bundle,org.jboss.tools.common.model,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common.model",1329860098752
started,bundle,org.jboss.tools.runtime,1.3.0.v20111208-1602-H41-M5,"org.jboss.tools.runtime",1329860098752
started,bundle,org.jboss.tools.runtime.ui,1.3.0.v20111208-1602-H41-M5,"org.jboss.tools.runtime.ui",1329860098752
started,bundle,org.jboss.tools.usage,1.1.0.v20111208-2055-H31-M5,"org.jboss.tools.usage",1329860098752
started,bundle,com.springsource.sts.content.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.content.core",1329860098752
started,bundle,com.springsource.sts.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.core",1329860098752
started,bundle,com.springsource.sts.ide.configurator,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.configurator",1329860098752
started,bundle,com.springsource.sts.ide.help,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.help",1329860098752
started,bundle,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.ui",1329860098752
started,bundle,com.springsource.sts.maven,2.8.1.201111221000-RELEASE,"com.springsource.sts.maven",1329860098752
started,bundle,com.springsource.sts.roo.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.roo.ui",1329860098752
started,bundle,com.springsource.sts.server.insight.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.server.insight.ui",1329860098752
started,bundle,com.springsource.sts.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.ui",1329860098752
started,bundle,com.springsource.sts.wizard,2.8.1.201111221000-RELEASE,"com.springsource.sts.wizard",1329860098752
started,bundle,org.aspectj.ajde,1.7.0.20111123094400,"org.aspectj.ajde",1329860098752
started,bundle,org.eclipse.ajdt.core,2.2.0.e37x-20111207-1200,"org.eclipse.ajdt.core",1329860098752
started,bundle,org.eclipse.ajdt.ui,2.2.0.e37x-20111207-1200,"org.eclipse.ajdt.ui",1329860098752
started,bundle,org.eclipse.contribution.weaving.jdt,2.2.0.e37x-20111207-1200,"org.eclipse.contribution.weaving.jdt",1329860098752
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.1.R3_7,"org.eclipse.equinox.weaving.aspectj",1329860098752
started,bundle,org.eclipse.equinox.weaving.caching,1.0.100.R3_7,"org.eclipse.equinox.weaving.caching",1329860098752
started,bundle,org.eclipse.equinox.weaving.caching.j9,1.0.100.R3_7,"org.eclipse.equinox.weaving.caching.j9",1329860098752
started,bundle,org.springframework.ide.eclipse.aop.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.aop.core",1329860098752
started,bundle,org.springframework.ide.eclipse.aop.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.aop.ui",1329860098752
started,bundle,org.springframework.ide.eclipse.beans.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.core",1329860098752
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1329860098752
started,bundle,org.springframework.ide.eclipse.beans.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.ui",1329860098752
started,bundle,org.springframework.ide.eclipse.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.core",1329860098752
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1329860098752
started,bundle,org.springframework.ide.eclipse.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.ui",1329860098752
started,bundle,org.eclipse.mylyn.github.ui,1.1.0.201109151100-r,"org.eclipse.mylyn.github.ui",1329860098752
os,sysinfo,,,"win32",1329860098752
arch,sysinfo,,,"x86_64",1329860098752
ws,sysinfo,,,"win32",1329860098752
locale,sysinfo,,,"en_US",1329860098752
processors,sysinfo,,,"2",1329860098752
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329860098752
java.runtime.version,sysinfo,,,"1.7.0-b147",1329860098752
java.specification.name,sysinfo,,,"Java Platform API Specification",1329860098752
java.specification.vendor,sysinfo,,,"Oracle Corporation",1329860098752
java.specification.version,sysinfo,,,"1.7",1329860098752
java.vendor,sysinfo,,,"Oracle Corporation",1329860098752
java.version,sysinfo,,,"1.7.0",1329860098752
java.vm.info,sysinfo,,,"mixed mode",1329860098752
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1329860098752
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329860098752
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329860098752
java.vm.specification.version,sysinfo,,,"1.7",1329860098752
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329860098752
java.vm.version,sysinfo,,,"21.0-b17",1329860098752
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1329860098783
started,bundle,org.springframework.ide.eclipse.uaa,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.uaa",1329860099026
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329860100116
closed,editor,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.internal.ide.ui.editors.MultiPageDashboardEditor",1329860100126
started,bundle,org.jboss.tools.project.examples,1.2.1.v20111213-1557-H39-M5,"org.jboss.tools.project.examples",1329860101596
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1329860101674
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1329860101752
started,bundle,com.springsource.sts,2.8.1.201111221000-RELEASE,"com.springsource.sts",1329860101752
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1329860101862
started,bundle,com.objectaid.uml,1.0.7,"com.objectaid.uml",1329860102359
started,bundle,com.objectaid.uml.cls,1.0.7,"com.objectaid.uml.cls",1329860103706
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1329860103706
started,bundle,com.objectaid.uml.seq,1.0.7,"com.objectaid.uml.seq",1329860103706
started,bundle,org.eclipse.draw2d,3.7.1.v20110830-1143,"org.eclipse.draw2d",1329860103924
started,bundle,com.objectaid.uml.java,1.0.7,"com.objectaid.uml.java",1329860104064
opened,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329860104822
activated,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329860104842
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329860106061
closed,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329860106061
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1329860106091
started,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1329860107273
started,bundle,org.jboss.tools.maven.project.examples,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.project.examples",1329860107273
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1329860109927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329860117851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329860190527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1329860190547
started,bundle,org.jboss.tools.common.verification.ui,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common.verification.ui",1329860197706
started,bundle,org.eclipse.emf.common,2.7.0.v20111003-1126,"org.eclipse.emf.common",1329860206988
started,bundle,org.eclipse.emf.ecore,2.7.0.v20111003-1126,"org.eclipse.emf.ecore",1329860207035
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1329860207050
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1329860207066
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1329860207066
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1329860207066
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1329860207113
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1329860207128
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1329860207191
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20111208-2106-H38-M5,"org.jboss.ide.eclipse.archives.core",1329860207222
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.archives.webtools",1329860207253
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.wtp.core",1329860207258
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1329860207339
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.ui.mbeans",1329860207350
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1329860207362
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1329860207378
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1329860207394
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1329860207447
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1329860207451
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1329860207486
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1329860207512
started,bundle,com.springsource.sts.frameworks.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.frameworks.ui",1329860207586
started,bundle,com.springsource.sts.frameworks.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.frameworks.core",1329860207586
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1329860207648
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1329860207648
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1329860207711
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1329860207711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329860218017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329860232479
