what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.ide.eclipse.as.management.as71,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.management.as71",1329763325036
started,bundle,org.jboss.ide.eclipse.as.ui,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.ui",1329763325036
started,bundle,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central",1329763325036
started,bundle,org.jboss.tools.common,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common",1329763325036
started,bundle,org.jboss.tools.common.model,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common.model",1329763325036
started,bundle,org.jboss.tools.runtime,1.3.0.v20111208-1602-H41-M5,"org.jboss.tools.runtime",1329763325036
started,bundle,org.jboss.tools.runtime.ui,1.3.0.v20111208-1602-H41-M5,"org.jboss.tools.runtime.ui",1329763325036
started,bundle,org.jboss.tools.usage,1.1.0.v20111208-2055-H31-M5,"org.jboss.tools.usage",1329763325036
started,bundle,com.springsource.sts.content.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.content.core",1329763325036
started,bundle,com.springsource.sts.core,2.8.1.201111221000-RELEASE,"com.springsource.sts.core",1329763325036
started,bundle,com.springsource.sts.ide.configurator,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.configurator",1329763325036
started,bundle,com.springsource.sts.ide.help,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.help",1329763325036
started,bundle,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.ide.ui",1329763325036
started,bundle,com.springsource.sts.quickfix,2.8.1.201111221000-RELEASE,"com.springsource.sts.quickfix",1329763325036
started,bundle,com.springsource.sts.roo.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.roo.ui",1329763325036
started,bundle,com.springsource.sts.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.ui",1329763325036
started,bundle,com.springsource.sts.wizard,2.8.1.201111221000-RELEASE,"com.springsource.sts.wizard",1329763325036
started,bundle,org.aspectj.ajde,1.7.0.20111123094400,"org.aspectj.ajde",1329763325036
started,bundle,org.eclipse.ajdt.core,2.2.0.e37x-20111207-1200,"org.eclipse.ajdt.core",1329763325036
started,bundle,org.eclipse.ajdt.ui,2.2.0.e37x-20111207-1200,"org.eclipse.ajdt.ui",1329763325036
started,bundle,org.eclipse.contribution.weaving.jdt,2.2.0.e37x-20111207-1200,"org.eclipse.contribution.weaving.jdt",1329763325036
started,bundle,org.eclipse.equinox.weaving.aspectj,1.0.1.R3_7,"org.eclipse.equinox.weaving.aspectj",1329763325036
started,bundle,org.eclipse.equinox.weaving.caching,1.0.100.R3_7,"org.eclipse.equinox.weaving.caching",1329763325036
started,bundle,org.eclipse.equinox.weaving.caching.j9,1.0.100.R3_7,"org.eclipse.equinox.weaving.caching.j9",1329763325036
started,bundle,org.springframework.ide.eclipse.aop.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.aop.core",1329763325036
started,bundle,org.springframework.ide.eclipse.aop.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.aop.ui",1329763325036
started,bundle,org.springframework.ide.eclipse.beans.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.core",1329763325036
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1329763325036
started,bundle,org.springframework.ide.eclipse.beans.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.beans.ui",1329763325036
started,bundle,org.springframework.ide.eclipse.core,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.core",1329763325036
started,bundle,org.springframework.ide.eclipse.ui,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.ui",1329763325036
started,bundle,org.eclipse.mylyn.github.ui,1.1.0.201109151100-r,"org.eclipse.mylyn.github.ui",1329763325036
os,sysinfo,,,"win32",1329763325036
arch,sysinfo,,,"x86_64",1329763325036
ws,sysinfo,,,"win32",1329763325036
locale,sysinfo,,,"en_US",1329763325036
processors,sysinfo,,,"2",1329763325036
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1329763325036
java.runtime.version,sysinfo,,,"1.7.0-b147",1329763325036
java.specification.name,sysinfo,,,"Java Platform API Specification",1329763325036
java.specification.vendor,sysinfo,,,"Oracle Corporation",1329763325036
java.specification.version,sysinfo,,,"1.7",1329763325036
java.vendor,sysinfo,,,"Oracle Corporation",1329763325036
java.version,sysinfo,,,"1.7.0",1329763325036
java.vm.info,sysinfo,,,"mixed mode",1329763325036
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1329763325036
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1329763325036
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1329763325036
java.vm.specification.version,sysinfo,,,"1.7",1329763325036
java.vm.vendor,sysinfo,,,"Oracle Corporation",1329763325036
java.vm.version,sysinfo,,,"21.0-b17",1329763325036
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1329763325046
started,bundle,org.eclipse.emf.common,2.7.0.v20111003-1126,"org.eclipse.emf.common",1329763325076
started,bundle,org.eclipse.emf.ecore,2.7.0.v20111003-1126,"org.eclipse.emf.ecore",1329763325786
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1329763325796
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1329763325866
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1329763325866
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1329763325876
started,bundle,org.jboss.tools.project.examples,1.2.1.v20111213-1557-H39-M5,"org.jboss.tools.project.examples",1329763326507
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1329763326727
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1329763326757
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1329763327307
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20111208-2106-H38-M5,"org.jboss.ide.eclipse.archives.core",1329763327307
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.archives.webtools",1329763327377
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.wtp.core",1329763327447
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1329763328157
started,bundle,org.jboss.ide.eclipse.as.ui.mbeans,2.3.0.v20111213-1423-H61-M5,"org.jboss.ide.eclipse.as.ui.mbeans",1329763328327
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1329763328537
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1329763328837
started,bundle,org.eclipse.equinox.p2.ui,2.1.0.v20110601,"org.eclipse.equinox.p2.ui",1329763328857
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1329763329004
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1329763329417
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1329763329417
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1329763329527
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1329763329705
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1329763330224
started,bundle,com.springsource.sts.maven,2.8.1.201111221000-RELEASE,"com.springsource.sts.maven",1329763330334
started,bundle,com.springsource.sts.server.insight.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.server.insight.ui",1329763330454
started,bundle,org.springframework.ide.eclipse.osgi.targetdefinition,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.osgi.targetdefinition",1329763330454
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1329763330604
started,bundle,com.springsource.sts,2.8.1.201111221000-RELEASE,"com.springsource.sts",1329763330604
opened,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329763332592
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1329763332826
activated,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329763333123
started,bundle,org.springframework.ide.eclipse.uaa,2.8.1.201111220115-RELEASE,"org.springframework.ide.eclipse.uaa",1329763334628
started,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1329763334907
started,bundle,org.jboss.tools.maven.project.examples,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.project.examples",1329763334909
activated,editor,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.internal.ide.ui.editors.MultiPageDashboardEditor",1329763335455
started,bundle,com.objectaid.uml,1.0.7,"com.objectaid.uml",1329763337130
started,bundle,com.objectaid.uml.cls,1.0.7,"com.objectaid.uml.cls",1329763338161
started,bundle,org.eclipse.gef,3.7.1.v20110830-1143,"org.eclipse.gef",1329763338348
started,bundle,com.objectaid.uml.seq,1.0.7,"com.objectaid.uml.seq",1329763338660
started,bundle,org.eclipse.draw2d,3.7.1.v20110830-1143,"org.eclipse.draw2d",1329763339175
started,bundle,com.objectaid.uml.java,1.0.7,"com.objectaid.uml.java",1329763339456
started,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1329763346883
activated,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329763393584
activated,editor,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.internal.ide.ui.editors.MultiPageDashboardEditor",1329763394879
closed,editor,org.jboss.tools.central,1.0.0.v20111213-1606-H19-M5,"org.jboss.tools.central.editors.JBossCentralEditor",1329763394879
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1329763394879
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1329763399419
closed,editor,com.springsource.sts.ide.ui,2.8.1.201111221000-RELEASE,"com.springsource.sts.internal.ide.ui.editors.MultiPageDashboardEditor",1329763399419
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1329763623208
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1329763634045
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1329763634092
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1329763634482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329763851471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329763852781
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1329763856681
opened,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1329763856978
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1329763857087
activated,perspective,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.GitRepositoryExploring",1329763857103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329763857212
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329763867489
activated,view,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesView",1329763870179
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1329774381778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774381969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774384262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774387656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774390951
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1329774390962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774391292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774391325
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1329774394955
error,log,,,"Branch failed",1329774395121
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774395200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774397295
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1329774399484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774399687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774402665
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774406394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774412114
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1329774412125
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.SimplePush",1329774416948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774417218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774421207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774421283
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774423844
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774425705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329774440802
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1329788877895
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788878238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788880219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788921902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788940903
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1329788940903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788941200
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788941527
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.CheckoutCommand",1329788946160
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788946426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788946862
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.RepositoriesViewRefresh",1329788980933
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.SimplePush",1329788996892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329788997172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789000168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789000246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789005206
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789016048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789019278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789021540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789031680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789033536
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789059707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789060440
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789110954
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1329789114199
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1329789114246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1329789120579
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.linkWithEditor",1329789127131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789142046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789142935
started,bundle,org.jboss.tools.common.jdt.debug,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common.jdt.debug",1329789144386
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.3.0.v20111208-2036-H34-M5,"org.jboss.tools.common.jdt.debug.ui",1329789144386
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789150065
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789151640
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329789151812
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1329789152857
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1329789152857
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1329789152857
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1329789152857
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1329789152857
stopped,bundle,org.jboss.tools.maven.cdi,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.cdi",1329789152857
stopped,bundle,org.jboss.tools.maven.hibernate,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.hibernate",1329789152857
stopped,bundle,org.jboss.tools.maven.jaxrs,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.jaxrs",1329789152857
stopped,bundle,org.jboss.tools.maven.jbosspackaging,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.jbosspackaging",1329789152857
stopped,bundle,org.jboss.tools.maven.seam,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.seam",1329789152857
stopped,bundle,org.jboss.tools.maven.jsf,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.jsf",1329789152857
stopped,bundle,org.jboss.tools.maven.portlet,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.portlet",1329789152857
stopped,bundle,org.jboss.tools.maven.project.examples,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.project.examples",1329789152857
stopped,bundle,org.jboss.tools.maven.ui,1.3.0.v20111209-0524-H40-M5,"org.jboss.tools.maven.ui",1329789152857
